Date,Neutral,Hname,Hscore,Hfouls,Hblocks,Hsteals,Hturnovers,Hassists,Hteam-rebounds,Hrebounds,Hoff-rebounds,Hft-attempted,Hft-made,Htreys-attempted,Htreys-made,Hfg-attempted,Hfg-made,Hminutes,Aname,Ascore,Afouls,Ablocks,Asteals,Aturnovers,Aassists,Ateam-rebounds,Arebounds,Aoff-rebounds,Aft-attempted,Aft-made,Atreys-attempted,Atreys-made,Afg-attempted,Afg-made,Aminutes
3/4/2013,0,Louisville,67,13,3,12,9,10,0,31,11,11,8,9,3,58,28,40,Cincinnati,51,15,6,4,21,9,0,34,14,13,9,21,6,51,18,40
3/4/2013,0,Morgan St.,66,17,6,7,8,15,0,27,6,15,9,12,3,53,27,40,Delaware St.,47,13,4,4,17,8,0,36,13,17,10,15,3,56,17,40
3/4/2013,0,N.C. Central,62,11,4,4,16,14,0,22,3,20,15,12,5,39,21,40,S. Carolina St.,54,17,1,10,18,11,0,38,20,6,4,20,6,59,22,40
3/4/2013,0,Coppin St.,63,13,3,4,15,11,0,28,11,24,19,19,10,41,17,40,MD Eastern Shore,60,18,3,5,12,10,0,31,20,12,8,23,6,61,23,40
3/4/2013,0,Hampton,75,24,4,9,16,13,0,35,9,37,24,15,5,52,23,40,Bethune-Cookman,66,26,1,9,16,4,0,33,10,24,17,16,3,61,23,40
3/4/2013,0,Norfolk St.,69,11,4,1,16,11,0,37,12,13,10,12,3,57,28,40,Florida A&M,58,14,4,5,12,5,0,36,21,16,10,17,4,70,22,40
3/4/2013,0,Texas,79,18,5,6,8,15,0,29,9,25,16,23,9,54,27,40,Baylor,70,20,4,3,8,14,0,26,10,22,15,23,9,57,23,40
3/4/2013,0,N.C. A&T,59,21,7,9,14,12,0,32,12,32,19,16,4,52,18,40,Savannah St.,57,26,5,10,22,7,0,36,11,26,15,11,6,45,18,40
3/4/2013,0,Southern Utah,74,24,5,6,10,14,0,32,11,17,10,24,10,66,27,45,Montana,86,16,3,5,8,10,0,32,5,34,31,13,3,52,26,45
3/5/2013,1,Radford,58,15,3,5,8,8,0,23,3,28,21,14,3,46,17,45,Winthrop,60,20,1,2,9,4,0,35,12,16,12,14,2,59,23,45
3/5/2013,1,N.C. Asheville,72,22,3,15,13,8,0,40,18,25,18,17,2,72,26,40,Longwood,87,16,3,9,18,13,0,34,5,26,25,19,8,57,27,40
3/5/2013,1,Campbell,81,21,1,4,11,12,0,33,14,28,22,9,1,62,29,45,Presbyterian,73,22,3,4,14,14,0,25,4,25,18,15,5,47,25,45
3/5/2013,0,Duke,85,13,2,3,4,17,0,36,11,16,13,23,12,58,30,40,Virginia Tech,57,19,2,1,10,7,0,29,11,13,8,17,5,57,22,40
3/5/2013,0,Rutgers,54,16,4,4,15,14,0,26,11,9,4,9,4,50,23,40,Marquette,60,13,1,7,14,10,0,24,12,20,12,16,4,48,22,40
3/5/2013,0,Notre Dame,66,9,3,5,8,16,0,35,5,11,8,17,8,54,25,40,St. John's,40,13,10,5,14,10,0,34,10,7,5,13,1,56,17,40
3/5/2013,0,Missouri,93,11,3,7,14,13,0,40,8,40,28,14,7,50,29,40,Arkansas,63,29,5,9,11,12,0,17,3,13,5,25,6,60,26,40
3/5/2013,0,Clemson,61,19,3,4,9,14,0,31,6,10,6,16,3,59,26,40,Boston Coll.,68,13,1,4,9,11,0,37,8,27,19,12,3,51,23,40
3/5/2013,0,Marshall,88,25,6,6,16,20,0,25,6,31,24,20,10,49,27,40,Southern Miss,84,22,3,7,14,21,0,28,8,30,17,23,11,54,28,40
3/5/2013,0,Akron,72,16,4,14,16,18,0,27,11,17,10,24,8,54,27,40,Miami (OH),58,16,1,7,18,11,0,26,9,11,7,11,5,50,23,40
3/5/2013,0,Buffalo,69,13,1,4,18,16,0,36,11,18,13,12,4,53,26,40,Ohio,72,17,3,11,7,11,0,20,6,12,8,22,6,60,29,40
3/5/2013,0,Cent. Michigan,61,13,1,5,6,15,0,24,6,15,12,24,9,47,20,40,East. Michigan,59,13,1,3,11,11,0,31,12,7,3,16,6,54,25,40
3/5/2013,0,Iowa,63,15,13,5,13,15,0,35,7,20,16,18,5,54,21,40,Illinois,55,19,4,9,11,8,0,37,13,17,10,29,9,63,18,40
3/5/2013,0,Kent St.,69,12,3,9,13,17,0,34,8,20,12,20,9,56,24,40,Bowling Green,61,18,5,10,14,14,0,30,7,12,9,9,0,61,26,40
3/5/2013,0,Toledo,70,20,7,11,10,14,0,34,8,23,16,28,10,52,22,40,Northern Illinois,46,15,1,4,17,3,0,32,8,21,15,10,3,47,14,40
3/5/2013,0,W. Michigan,85,31,5,6,12,15,0,27,9,33,18,21,7,62,30,40,Ball St.,89,22,1,9,16,14,0,39,12,46,35,14,6,53,24,40
3/5/2013,1,Youngstown St.,62,14,8,4,11,14,0,24,4,10,6,16,4,52,26,40,Loyola Chicago,60,15,3,4,12,17,0,28,9,13,8,10,4,54,24,40
3/5/2013,0,Kansas St.,79,19,2,4,9,27,0,18,6,7,5,29,12,57,31,40,TCU,68,14,2,7,12,15,0,27,11,22,16,13,6,46,23,40
3/5/2013,1,Ill. Chicago,82,18,7,8,15,20,0,41,10,26,20,17,8,55,27,40,Cleveland St.,59,25,3,8,12,8,0,26,6,20,14,23,7,60,19,40
3/5/2013,1,Coastal Carolina,61,25,7,7,9,7,0,32,9,25,16,16,1,57,22,40,Liberty,78,20,3,4,9,8,0,36,9,31,25,20,9,53,22,40
3/5/2013,1,Wis. Green Bay,62,19,8,5,7,11,0,44,12,26,18,16,4,59,20,40,Wis. Milwaukee,46,18,5,1,11,6,0,29,6,21,15,24,5,49,13,40
3/5/2013,0,Indiana,58,14,4,2,12,9,0,28,7,13,10,15,6,53,21,40,Ohio St.,67,17,7,8,7,9,0,34,9,16,11,8,2,59,27,40
3/5/2013,0,UTEP,54,14,4,5,12,12,0,25,3,19,13,16,3,45,19,40,Memphis,56,18,2,6,16,15,0,32,10,13,7,13,5,52,22,40
3/5/2013,0,Mississippi,87,19,5,7,9,13,0,21,3,35,26,15,7,49,27,40,Alabama,83,29,0,5,17,18,0,35,14,16,13,21,12,66,29,40
3/5/2013,0,Providence,76,15,7,6,8,19,0,37,13,22,17,19,5,66,27,40,Seton Hall,66,19,4,3,12,14,0,29,5,14,10,18,8,56,24,40
3/5/2013,0,UNLV,68,15,7,9,10,18,0,29,5,28,22,16,4,49,21,40,Boise St.,64,22,0,2,17,16,0,30,4,10,7,25,13,51,22,40
3/6/2013,1,Fla Gulf Coast,73,12,3,10,10,10,0,36,18,22,17,13,4,66,26,40,North Florida,63,18,6,6,19,12,0,32,12,14,8,24,9,55,23,40
3/6/2013,0,Syracuse,78,19,12,9,10,11,0,43,21,31,24,18,2,67,26,40,DePaul,57,25,3,6,17,11,0,29,12,24,12,18,5,53,20,40
3/6/2013,0,Villanova,67,12,0,15,16,9,0,24,7,42,30,10,5,34,16,40,Georgetown,57,27,3,8,22,18,0,24,10,8,4,18,7,50,23,40
3/6/2013,0,Purdue,75,22,3,3,13,15,0,38,12,21,18,15,5,60,26,40,Michigan,80,18,0,9,5,15,0,25,6,29,23,18,7,59,25,40
3/6/2013,0,Iowa St.,87,18,3,6,15,21,0,35,10,35,26,22,7,52,27,40,Oklahoma St.,76,25,1,9,11,11,0,28,11,20,18,23,4,65,27,40
3/6/2013,0,UAB,70,20,3,8,10,17,0,34,10,16,14,22,6,65,25,40,UCF,74,15,3,6,13,12,0,31,7,26,17,28,13,49,22,40
3/6/2013,0,Maryland,68,18,4,7,14,9,0,33,13,15,11,23,3,63,27,40,North Carolina,79,14,4,11,12,13,0,32,10,24,19,24,10,55,25,40
3/6/2013,0,East Carolina,88,18,3,6,8,24,0,21,4,22,18,28,14,57,28,40,Tulane,85,20,1,5,14,18,0,36,10,22,16,13,9,55,30,40
3/6/2013,1,Lafayette,77,12,8,3,8,20,0,30,5,9,7,26,14,54,28,40,Holy Cross,54,16,1,4,9,12,0,29,8,18,12,14,6,52,18,40
3/6/2013,1,Army,65,16,8,3,9,14,0,40,8,15,10,16,9,51,23,40,American,44,15,2,6,8,7,0,29,9,16,9,11,1,55,17,40
3/6/2013,1,Bucknell,58,14,1,1,10,6,0,33,11,24,22,14,2,44,17,40,Navy,42,19,2,5,8,8,0,21,7,15,9,13,3,49,15,40
3/6/2013,0,Dayton,75,15,2,3,11,19,0,29,8,20,16,15,7,49,26,40,St. Bonaventure,63,19,1,3,12,15,0,22,8,7,6,23,9,56,24,40
3/6/2013,0,Duquesne,87,23,4,9,20,20,0,30,6,36,21,21,12,58,27,45,Charlotte,89,27,2,6,20,19,0,39,11,26,15,20,8,65,33,45
3/6/2013,0,Fordham,55,23,4,3,13,11,0,36,12,15,8,18,5,61,21,40,Temple,74,14,0,7,11,13,0,42,14,29,22,14,2,59,25,40
3/6/2013,0,La Salle,84,12,2,8,11,19,0,17,3,18,16,22,12,46,28,40,Geo. Washington,70,16,1,7,16,23,0,25,11,10,5,8,1,58,32,40
3/6/2013,1,Lehigh,71,9,3,3,10,19,0,26,3,19,14,18,7,47,25,40,Colgate,64,16,0,5,9,20,0,23,4,3,2,17,4,59,29,40
3/6/2013,1,Long Island,91,22,4,6,7,13,0,27,9,40,29,20,8,54,27,40,Quinnipiac,83,31,0,2,9,14,0,39,16,31,21,13,6,68,28,40
3/6/2013,1,Morehead St.,73,26,4,6,16,16,0,46,21,36,22,13,1,57,25,40,Tenn-Martin,66,26,5,9,16,11,0,19,4,34,25,12,5,42,18,40
3/6/2013,1,Robert Morris,75,16,3,12,9,16,0,36,15,14,8,31,11,63,28,40,St. Francis (NY),57,14,1,3,16,7,0,31,10,25,17,9,2,47,19,40
3/6/2013,0,South Carolina,79,23,1,6,13,18,0,25,6,35,28,22,9,46,21,40,Mississippi St.,72,28,2,6,19,14,0,27,9,28,17,20,7,47,24,40
3/6/2013,0,St. Joseph's,81,10,4,5,11,16,0,34,6,24,17,28,10,51,27,40,Rhode Island,44,21,1,6,11,10,0,28,10,9,7,20,1,62,18,40
3/6/2013,1,Wagner,72,19,8,6,9,14,0,50,17,17,12,18,6,71,27,40,Central Conn. St.,50,18,7,3,11,4,0,29,10,22,15,23,5,59,15,40
3/6/2013,1,Bryant,69,20,3,1,14,12,0,33,14,15,11,14,6,58,26,40,Mount St. Mary's,75,16,3,7,8,9,0,31,13,27,26,23,7,57,21,40
3/6/2013,0,Florida,66,17,4,2,8,13,0,28,4,13,11,18,9,47,23,40,Vanderbilt,40,13,3,2,8,7,0,29,10,15,8,24,4,52,14,40
3/6/2013,0,VCU,93,19,2,10,6,10,0,25,8,36,28,11,5,55,30,40,Richmond,82,25,2,1,15,12,0,31,11,15,11,17,7,59,32,40
3/6/2013,0,Tulsa,65,16,5,9,12,16,0,28,8,20,12,26,9,58,22,40,SMU,71,16,6,7,14,15,0,35,8,17,13,2,0,56,29,40
3/6/2013,0,Texas A&M,57,13,5,3,18,7,0,29,13,11,8,12,3,54,23,40,LSU,68,16,7,8,10,16,0,31,12,14,8,18,6,56,27,40
3/6/2013,0,Houston,84,15,4,10,13,14,0,43,14,26,22,16,4,58,29,40,Rice,62,19,0,9,13,13,0,19,5,11,8,22,6,57,24,40
3/6/2013,1,Mercer,82,19,9,4,9,20,0,29,9,28,24,22,8,48,25,40,Lipscomb,48,24,3,5,18,7,0,29,15,21,8,15,6,52,17,40
3/6/2013,0,Miami (FL),69,11,5,4,8,10,0,25,5,21,15,18,6,50,24,40,Georgia Tech,71,19,4,4,9,14,0,29,5,6,3,18,8,58,30,40
3/6/2013,0,Xavier,77,20,10,9,16,14,0,44,11,37,26,11,5,54,23,45,Saint Louis,66,30,5,10,10,7,0,39,16,21,15,30,7,73,22,45
3/6/2013,0,Auburn,75,27,6,5,16,14,0,26,6,12,10,26,9,55,28,40,Tennessee,82,16,2,7,8,13,0,32,13,38,27,20,7,56,24,40
3/6/2013,0,N.C. State,81,13,6,10,14,17,0,34,13,16,12,18,7,64,31,40,Wake Forest,66,14,3,5,15,9,0,29,9,9,6,18,4,60,28,40
3/6/2013,0,Nebraska,53,22,5,4,8,11,0,28,7,20,16,15,5,45,16,40,Minnesota,51,18,9,1,8,7,0,30,11,20,10,13,3,50,19,40
3/6/2013,0,Oklahoma,83,15,3,5,11,15,0,28,14,27,21,18,10,52,26,40,West Virginia,70,21,1,5,13,13,0,19,6,13,6,21,10,51,27,40
3/6/2013,1,Portland,54,18,1,6,19,7,0,28,4,22,14,16,4,42,18,40,Loyola Marymount,65,18,2,14,11,14,0,29,6,16,11,14,6,52,24,40
3/6/2013,0,South Florida,65,13,7,7,5,16,0,36,11,11,5,17,6,59,27,40,Connecticut,51,11,6,5,10,9,0,32,9,13,8,20,3,57,20,40
3/6/2013,0,Washington St.,73,11,3,6,16,13,0,43,18,19,14,12,3,57,28,40,UCLA,61,18,5,12,12,10,0,20,7,12,9,29,8,57,22,40
3/6/2013,1,SE Missouri St.,78,11,7,8,8,22,0,30,8,14,10,20,8,55,30,40,Eastern Illinois,68,13,4,5,10,17,0,22,3,13,13,18,7,52,24,40
3/6/2013,0,Nevada,62,17,3,3,11,13,0,22,7,16,12,21,8,51,21,40,New Mexico,75,15,4,8,6,16,0,29,9,21,15,17,6,54,27,40
3/6/2013,1,Seattle,74,10,4,7,15,12,0,39,13,30,21,16,5,59,24,45,CSU Bakersfield,75,22,1,6,14,14,0,33,9,12,6,24,9,65,30,45
3/6/2013,0,Wyoming,56,16,0,3,8,9,0,9,1,17,7,14,5,41,22,40,Colorado St.,78,18,2,5,8,13,0,32,11,15,10,12,4,52,32,40
3/6/2013,0,California,70,22,5,4,14,14,0,26,5,18,15,12,3,52,26,40,Stanford,83,17,5,8,6,14,0,21,3,30,26,17,9,49,24,40
3/6/2013,0,San Diego St.,58,15,5,7,8,10,0,43,17,27,14,17,4,59,20,40,Air Force,51,23,1,3,13,13,0,30,7,15,10,21,9,48,16,40
3/6/2013,0,Washington,65,13,3,5,12,9,0,43,17,22,17,13,4,61,22,40,USC,57,14,3,7,12,8,0,23,7,16,12,8,3,56,21,40
3/7/2013,1,Charleston Sou.,54,13,2,5,10,7,0,40,12,21,19,24,7,50,14,40,Winthrop,47,17,2,6,7,7,0,24,3,14,11,28,4,50,16,40
3/7/2013,1,Virginia Military,90,20,1,7,4,12,0,25,6,30,25,21,7,61,29,40,Longwood,86,20,1,2,11,10,0,39,11,25,21,19,7,58,29,40
3/7/2013,1,Stetson,67,18,3,5,16,14,0,42,5,23,18,18,5,45,22,40,E. Tennessee St.,46,14,1,11,8,5,0,27,10,25,12,23,4,59,15,40
3/7/2013,1,Gardner-Webb,71,15,4,5,12,10,0,34,8,26,22,13,5,46,22,40,Campbell,57,21,2,7,12,9,0,23,8,13,6,15,5,57,23,40
3/7/2013,0,Florida St.,53,10,6,4,12,10,0,20,3,8,7,9,4,44,21,40,Virginia,51,13,2,3,7,7,0,29,13,5,5,14,2,57,22,40
3/7/2013,0,Georgia,72,16,5,4,10,13,0,38,12,34,27,15,7,52,19,40,Kentucky,62,26,2,4,10,8,0,38,15,18,10,26,6,62,23,40
3/7/2013,1,Bradley,66,15,1,5,11,14,0,29,10,6,5,23,9,61,26,40,Drake,81,11,3,3,8,15,0,30,7,18,15,30,12,54,27,40
3/7/2013,0,Northwestern,59,19,1,8,15,15,0,19,4,19,17,23,8,49,17,40,Penn St.,66,17,3,10,16,12,0,30,8,25,15,17,7,45,22,40
3/7/2013,0,Massachusetts,62,18,5,7,14,15,0,18,4,21,18,18,4,44,20,40,Butler,73,19,1,8,11,18,0,34,15,25,18,19,3,55,26,40
3/7/2013,1,Tennessee St.,88,25,5,10,12,17,0,32,11,27,22,19,8,60,29,40,Morehead St.,75,26,3,6,16,17,0,34,13,29,18,18,7,59,25,40
3/7/2013,0,S. Carolina St.,62,13,5,5,9,18,0,30,15,9,4,14,4,59,27,40,Delaware St.,60,11,7,7,10,11,0,29,11,19,12,14,4,49,22,40
3/7/2013,0,Coppin St.,69,16,3,4,18,16,0,38,6,21,15,17,6,53,24,40,Bethune-Cookman,61,21,3,9,13,12,0,36,11,18,8,26,5,63,24,40
3/7/2013,0,Hampton,64,23,11,6,12,16,0,36,11,20,14,13,4,58,23,40,N.C. Central,68,16,6,5,10,9,0,34,10,22,14,15,6,61,24,40
3/7/2013,0,Morgan St.,78,15,4,7,20,18,0,37,17,21,9,14,5,62,32,40,Florida A&M,67,19,4,12,17,8,0,23,7,29,20,11,5,49,21,40
3/7/2013,0,Norfolk St.,55,15,8,8,17,15,0,30,2,15,9,18,6,45,20,40,N.C. A&T,48,15,2,3,18,12,0,31,7,11,8,20,4,57,18,40
3/7/2013,1,Jacksonville,62,16,1,5,16,10,0,31,12,18,10,20,6,56,23,40,S.Car. Upstate,76,17,7,11,11,15,0,33,10,15,11,13,5,57,30,40
3/7/2013,1,High Point,60,17,4,9,7,7,0,27,13,26,18,19,4,57,19,40,Liberty,61,20,1,4,18,10,0,31,4,18,17,11,4,45,20,40
3/7/2013,0,Savannah St.,71,17,6,10,14,17,0,28,10,12,7,22,6,56,29,40,MD Eastern Shore,54,11,1,6,17,9,0,32,14,18,11,5,1,55,21,40
3/7/2013,0,SE Louisiana,79,15,6,4,7,12,0,35,8,13,11,16,8,66,30,40,McNeese St.,68,16,7,2,7,14,0,39,13,19,12,15,4,65,26,40
3/7/2013,0,Nicholls St.,90,11,1,9,12,21,0,24,4,15,11,17,7,62,36,40,Lamar,63,13,4,5,20,9,0,27,8,13,12,6,1,55,25,40
3/7/2013,0,Northwestern St.,66,14,3,6,10,15,0,33,10,19,14,15,4,51,24,40,TAMU Corpus Christi,51,18,1,1,11,6,0,25,7,13,6,15,5,54,20,40
3/7/2013,0,Michigan St.,58,16,1,16,10,12,0,39,14,9,7,15,3,65,24,40,Wisconsin,43,14,3,4,16,11,0,39,12,15,9,23,4,51,15,40
3/7/2013,0,Colorado,76,19,1,6,13,11,0,35,3,24,19,16,7,52,25,40,Oregon,53,21,3,5,14,7,0,31,9,22,9,12,2,56,21,40
3/7/2013,0,Montana,63,17,5,2,15,11,0,32,7,17,16,17,7,43,20,40,Sacramento St.,52,18,1,6,10,8,0,24,9,16,11,17,3,53,19,40
3/7/2013,0,New Mexico St.,78,8,8,7,17,12,0,39,15,24,16,11,4,53,29,40,Louisiana Tech,60,19,3,7,17,6,0,25,11,9,6,15,6,60,24,40
3/7/2013,0,Utah,72,12,6,5,11,15,0,34,11,16,9,21,9,58,27,40,Oregon St.,61,15,6,9,15,13,0,28,8,14,6,19,9,51,23,40
3/7/2013,0,Denver,84,16,9,14,12,26,0,21,6,24,17,20,11,47,28,40,TX Arlington,55,20,4,7,22,7,0,29,11,21,15,8,4,44,18,40
3/7/2013,0,Stephen F. Austin,57,12,5,10,13,8,0,35,8,29,20,11,3,40,17,40,Sam Houston St.,42,23,0,6,13,6,0,23,4,14,8,13,4,43,15,40
3/7/2013,1,San Francisco,60,13,2,7,12,11,0,32,6,19,8,27,10,54,21,45,Loyola Marymount,61,16,1,5,9,6,0,40,11,15,10,20,5,61,23,45
3/7/2013,0,Weber St.,80,14,1,5,11,14,0,43,11,19,14,16,8,52,29,40,Portland St.,52,16,1,3,9,10,0,22,9,12,6,10,2,60,22,40
3/7/2013,0,Idaho St.,73,21,5,8,5,11,0,29,12,34,16,21,7,63,25,40,Eastern Wash.,87,25,2,2,11,18,0,36,7,22,15,26,14,54,29,40
3/7/2013,0,Utah St.,77,24,8,11,19,19,0,46,16,30,24,20,5,58,24,40,Texas St.,61,25,3,10,19,15,0,28,9,22,16,23,7,56,19,40
3/7/2013,0,Northern Colorado,66,13,4,5,9,10,0,35,7,26,17,15,3,46,23,40,Southern Utah,58,17,2,3,7,15,0,28,8,6,4,16,4,60,25,40
3/7/2013,1,Eastern Kentucky,84,15,3,10,12,14,0,40,10,45,37,24,5,54,21,40,SE Missouri St.,69,28,3,8,14,18,0,34,10,18,16,22,3,64,25,40
3/7/2013,1,Missouri St.,61,14,1,7,10,7,0,23,8,22,16,15,3,43,21,40,Southern Ill.,53,22,3,6,16,9,0,19,7,10,6,9,3,43,22,40
3/7/2013,0,Cal Poly,68,13,1,3,9,16,0,27,9,11,8,13,8,52,26,40,UC Riverside,62,14,2,8,7,13,0,23,8,14,7,18,5,51,25,40
3/7/2013,0,Montana St.,83,16,0,10,8,13,0,30,8,22,18,18,7,63,29,45,Northern Arizona,79,19,0,5,13,15,0,32,6,18,15,26,10,55,27,45
3/7/2013,0,Pacific,70,14,2,10,11,15,0,35,11,30,21,11,5,53,22,40,UC Irvine,62,23,4,6,12,12,0,34,13,15,13,23,3,60,23,40
3/7/2013,0,UCSB,66,20,5,7,14,13,0,40,16,20,14,13,4,54,24,40,CSU Fullerton,50,17,2,5,10,7,0,21,8,22,13,15,3,48,17,40
3/7/2013,0,CSU Northridge,88,13,3,7,8,18,0,28,7,27,23,27,11,59,27,40,Hawaii,75,16,3,4,13,16,0,40,15,16,10,18,5,66,30,40
3/7/2013,0,UC Davis,76,19,3,4,12,14,0,22,3,13,11,21,11,53,27,40,Long Beach St.,77,17,3,7,8,15,0,40,17,12,9,21,8,69,30,40
3/7/2013,1,San Diego,62,17,3,12,17,11,0,31,12,22,14,18,6,51,21,40,Pepperdine,59,18,0,6,18,10,0,23,7,17,13,14,4,48,21,40
3/8/2013,1,Wofford,44,16,4,3,10,7,0,26,7,9,5,20,3,53,18,40,Georgia Southern,60,12,0,7,9,6,0,38,11,19,14,13,4,56,21,40
3/8/2013,1,Creighton,65,14,8,4,17,11,0,38,10,22,17,16,4,47,22,40,Drake,53,19,3,7,8,10,0,24,7,8,6,17,5,60,21,40
3/8/2013,1,Samford,51,16,0,7,5,12,0,21,3,14,9,21,6,45,18,40,Furman,55,15,0,5,8,9,0,33,8,19,14,18,7,43,17,40
3/8/2013,1,Evansville,50,14,2,6,7,6,0,30,10,10,7,11,3,56,20,40,Indiana St.,51,12,3,3,11,10,0,31,8,16,10,16,5,47,18,40
3/8/2013,1,Mercer,72,11,3,2,9,16,0,25,6,9,8,32,14,56,25,40,S.Car. Upstate,64,17,3,4,10,16,0,29,7,9,6,22,10,54,24,40
3/8/2013,1,Chattanooga,81,25,3,5,10,9,0,32,6,29,21,20,6,55,27,40,N.C. Greensboro,87,23,2,4,9,12,0,30,8,31,18,24,11,55,29,40
3/8/2013,1,Wright St.,66,15,2,7,12,12,0,27,2,19,13,13,7,47,23,40,Youngstown St.,59,18,2,5,9,8,0,29,8,16,8,19,5,56,23,40
3/8/2013,0,Bowling Green,76,18,4,11,9,16,0,28,12,19,14,9,4,59,29,40,Buffalo,65,18,5,4,16,15,0,28,11,17,11,17,6,49,24,40
3/8/2013,0,Yale,71,13,3,6,12,12,0,20,3,20,16,15,9,38,23,40,Princeton,66,15,1,4,12,19,0,17,5,14,9,23,11,44,23,40
3/8/2013,1,West. Kentucky,74,16,5,7,19,16,0,31,7,13,7,22,11,48,28,40,LA Monroe,60,16,1,11,15,19,0,27,11,13,6,17,6,56,24,40
3/8/2013,0,Harvard,56,13,6,6,8,4,0,23,4,20,15,11,3,39,19,40,Columbia,51,23,0,5,7,5,0,30,12,10,6,15,5,53,20,40
3/8/2013,0,Dartmouth,76,14,5,8,10,14,0,28,5,26,22,10,4,48,25,40,Cornell,62,20,2,5,12,6,0,27,8,19,15,15,5,53,21,40
3/8/2013,0,Brown,64,13,4,11,25,10,0,39,12,22,17,21,9,45,19,40,Pennsylvania,66,18,1,10,14,11,0,23,7,9,8,14,8,60,25,40
3/8/2013,1,Belmont,82,12,3,13,10,15,0,30,13,30,21,24,7,60,27,40,Tennessee St.,73,25,7,6,21,17,0,33,13,6,5,26,10,61,29,40
3/8/2013,0,Seton Hall,51,18,0,6,19,12,0,25,7,8,3,22,8,47,20,40,Rutgers,56,14,1,13,14,10,0,24,7,18,13,14,5,46,19,40
3/8/2013,0,Akron,64,24,6,6,9,10,0,39,20,16,8,27,6,72,25,40,Kent St.,68,18,6,3,14,9,0,34,8,27,20,14,4,51,22,40
3/8/2013,1,Wichita St.,69,21,2,2,11,16,0,39,18,21,13,16,4,57,26,40,Missouri St.,59,20,1,3,9,5,0,21,4,29,23,18,4,43,16,40
3/8/2013,1,LA Lafayette,74,18,5,7,6,14,0,36,12,11,9,23,7,68,29,40,North Texas,55,13,4,3,14,9,0,34,8,24,12,14,5,51,19,40
3/8/2013,1,Marist,64,17,6,9,13,13,0,26,9,17,14,21,6,59,22,40,Siena,70,16,5,8,13,13,0,30,9,22,14,10,6,52,25,40
3/8/2013,1,Fla Gulf Coast,72,16,3,10,12,14,0,40,12,26,17,14,3,59,26,40,Stetson,58,21,2,3,15,10,0,29,9,24,17,21,3,56,19,40
3/8/2013,1,Western Carolina,76,14,6,9,10,10,0,34,14,24,13,20,7,55,28,40,Citadel,61,18,1,6,13,14,0,28,10,9,3,15,6,59,26,40
3/8/2013,1,Wis. Green Bay,64,15,4,2,11,12,0,25,8,16,10,18,8,50,23,40,Ill. Chicago,63,17,0,3,7,9,0,23,3,15,12,13,5,49,23,40
3/8/2013,1,Murray St.,81,18,3,3,8,20,0,30,6,22,16,19,7,50,29,40,Eastern Kentucky,73,21,2,4,6,13,0,28,12,24,20,27,9,56,22,40
3/8/2013,1,Fairfield,54,12,4,9,13,10,0,36,14,22,12,16,4,49,19,40,St. Peter's,47,20,3,7,12,10,0,20,4,9,4,8,3,47,20,40
3/8/2013,1,Florida Atlantic,79,18,5,2,10,10,0,30,6,21,15,13,4,57,30,45,Troy,81,13,1,3,5,12,0,28,9,28,18,17,5,63,29,45
3/8/2013,1,Northern Iowa,65,17,2,6,14,12,0,31,5,11,9,24,10,56,23,40,Illinois St.,73,15,7,5,11,9,0,34,7,15,11,20,8,59,27,40
3/8/2013,1,Santa Clara,58,19,5,5,14,8,0,28,7,16,14,17,6,48,19,40,Loyola Marymount,60,15,1,9,12,5,0,34,12,17,9,13,3,58,24,40
3/8/2013,1,BYU,69,21,0,4,13,12,0,32,5,19,13,11,4,58,26,40,San Diego,72,18,4,7,12,14,0,31,7,28,18,21,8,53,23,40
3/9/2013,0,Georgetown,61,16,4,9,9,18,0,29,10,12,10,22,9,50,21,40,Syracuse,39,12,4,4,13,4,0,24,8,13,8,11,1,47,15,40
3/9/2013,0,Kentucky,61,13,5,7,9,10,0,35,10,22,13,17,4,56,22,40,Florida,57,19,3,3,12,8,0,34,7,10,8,14,5,55,22,40
3/9/2013,0,Memphis,86,16,5,15,18,22,0,36,12,23,16,19,10,67,30,40,UAB,71,21,2,11,18,14,0,30,8,16,9,19,6,62,28,40
3/9/2013,0,Connecticut,63,14,6,8,8,10,0,33,11,23,14,19,5,61,22,45,Providence,59,18,5,5,14,13,0,36,10,14,12,21,5,59,21,45
3/9/2013,0,Boston Coll.,74,8,2,8,11,13,0,26,8,25,14,14,6,49,27,40,Georgia Tech,72,18,3,6,11,10,0,24,8,7,5,19,7,57,30,40
3/9/2013,1,Vermont,61,15,1,8,6,8,0,37,11,25,15,9,4,50,21,40,New Hampshire,42,20,5,2,12,4,0,24,6,14,9,14,5,43,14,40
3/9/2013,1,Charleston Sou.,71,14,3,7,6,10,0,46,15,17,13,19,8,74,25,40,Virginia Military,65,15,6,4,14,7,0,44,13,15,10,28,5,68,25,40
3/9/2013,1,Davidson,86,17,1,3,11,20,0,26,4,22,17,28,13,50,28,40,Georgia Southern,59,21,2,4,12,4,0,24,6,25,22,8,1,47,18,40
3/9/2013,0,East. Michigan,67,19,3,10,14,13,0,27,10,17,13,24,10,53,22,40,Toledo,78,13,3,8,12,23,0,29,10,22,15,24,9,53,27,40
3/9/2013,1,Mercer,75,18,6,4,10,17,0,38,14,17,12,28,11,67,26,40,Fla Gulf Coast,88,18,4,7,7,11,0,33,5,22,17,20,11,59,30,40
